DOCUMENT	INSEE	NOM_COM	LIBELLE	B1_BANDE	B1_T_BANDE	B1_ART_6	B1_ART_71	B1_ART_72	B1_ART_73	B1_ART_74	B1_ART_8	B1_ART_9	B1_ART_10	B1_ART_13	B1_ART_5	B1_ART_14
94400_Vitry_sur_seine	94400	vitry-sur-seine	UBx	-88		2.50	1	4	-88	-88	6	-99	25	0.45	-99	-88
94400_Vitry_sur_seine	94400	vitry-sur-seine	UB1	-88		-88	1	4	-88	-88	-88	-88	-88	-88	-99	-88
94400_Vitry_sur_seine	94400	vitry-sur-seine	UBz	-88		2.50	1	4	-88	-88	4	-99	-88	0.45	-99	-88
94400_Vitry_sur_seine	94400	vitry-sur-seine	UCa	-88		3.50	0	-99	-88	-88	3	0.50	-88	0.50	-99	-88
94400_Vitry_sur_seine	94400	vitry-sur-seine	UA	-88		1.50	1	3	-88	-88	3	0.50	-88	0.30	-99	-88
94400_Vitry_sur_seine	94400	vitry-sur-seine	UD	-88		3	1	4	-88	-88	4	-99	-99	0.30	-99	-88
94400_Vitry_sur_seine	94400	vitry-sur-seine	UFb	-88		5	1	3	-88	-88	-99	0.80	25	-88	-99	-88
94400_Vitry_sur_seine	94400	vitry-sur-seine	UBf	-88		2.50	1	4	-88	-88	4	0.70	-88	0.40	-99	-88
94400_Vitry_sur_seine	94400	vitry-sur-seine	UFc	-88		5	1	3	-88	-88	-99	0.80	25	-88	-99	-88
94400_Vitry_sur_seine	94400	vitry-sur-seine	UCb	-88		3.50	0	-99	-88	-88	3	0.50	-88	0.50	-99	-88
94400_Vitry_sur_seine	94400	vitry-sur-seine	UBa	-88		2.50	1	4	-88	-88	4	0.65	-88	0.45	-99	-88
94400_Vitry_sur_seine	94400	vitry-sur-seine	UBb	-88		2.50	1	4	-88	-88	4	0.70	-88	0.40	-99	-88
94400_Vitry_sur_seine	94400	vitry-sur-seine	UP2	-88		1	1	4	-88	-88	-99	-88	-88	-88	-99	-88
94400_Vitry_sur_seine	94400	vitry-sur-seine	UP1	-88		1	1	4	-88	-88	-88	-88	-88	-88	-99	-88
42127_reglement_20161028	42127	MABLY	Ucc	-88		3	1	3	-88	2	-88	0.80	7	0.20	-99	-99
42127_reglement_20161028	42127	MABLY	Uz1	-88		5	1	3	-88	2	-88	-99	7	0.10	-99	-99
42127_reglement_20161028	42127	MABLY	Ul	-88		3	1	3	-88	2	-99	-99	13	-88	-99	-99
42127_reglement_20161028	42127	MABLY	Ueb	-88		5	1	6	-88	2	-88	0.30	20	0.30	-88	-99
42127_reglement_20161028	42127	MABLY	Uedl	-88		5	1	5	-88	-88	-99	0.7	20	-88	-99	-99
42127_reglement_20161028	42127	MABLY	Ub	-88		2	1	3	-88	2	-88	0.80	7	0.10	-99	-99
42127_reglement_20161028	42127	MABLY	Uct	-88		5	1	3	-88	2	-88	0.30	7	0.20	-99	-99
42127_reglement_20161028	42127	MABLY	Uy	-88		6	1	5	-88	2	-99	-99	13	0.10	5	-99
50483_reglement_20120321	50483	ST GILLES	Us	-88		5	1	3	-88	-88	-99	-99	-88	0,05	-99	-99
50483_reglement_20120321	50483	ST GILLES	Ux	-88		5	1	3	-88	-88	-99	-99	12	0.05	-99	-99
01163_reglement_20170119	1163	FOISSIAT	UB	-88		4	1	3	-88	2	-88	-88	12	0.10	-88	-99
01163_reglement_20170119	1163	FOISSIAT	UA	-88		3	1	3	-88	2	-88	-88	15	0.10	-88	-88
01163_reglement_20170119	1163	FOISSIAT	UC	-88		5	1	3	-88	2	-88	-88	9	0.10	-88	-99
01163_reglement_20170119	1163	FOISSIAT	UX	-88		10	1	5	-88	2	5	0.50	15	-88	-88	-88
74222_reglement_20110330	74222	REYVROZ	Up	-88		5	0	-99	-88	2	-88	-99	9	-99	-99	-99
74222_reglement_20110330	74222	REYVROZ	U1	-88		5	0	-99	-88	2	-88	-99	9	-99	-99	0,2
27616_reglement_20160526	27616	LA SAUSSAYE	UE	-88		10	1	5	-88	-88	4	0.50	12	-88	-99	-99
27616_reglement_20160526	27616	LA SAUSSAYE	UH	-88		5	1	1.90	-88	-88	4	0.20	9	-88	-99	-99
27616_reglement_20160526	27616	LA SAUSSAYE	UB	-88		5	1	1.90	-88	-88	4	0.40	9	-88	-99	-99
27616_reglement_20160526	27616	LA SAUSSAYE	UA	-88		5	1	1.90	-88	-88	4	0.50	9	-88	-99	-99
27616_reglement_20160526	27616	LA SAUSSAYE	UY	-88		10	1	5	-88	-88	4	0.50	12	-88	-99	-99
35296_reglement_20161213	35296	ST MEDARD SUR ILLE	UO	-88		1	1	1	-88	-88	-99	-88	6	0.10	-99	-99
35296_reglement_20161213	35296	ST MEDARD SUR ILLE	UL	-88		5	1	5	-88	-88	5	-99	-99	-88	-99	-99
35296_reglement_20161213	35296	ST MEDARD SUR ILLE	UE	-88		8	1	3	-88	-88	-99	-88	6	0.10	-99	-99
35296_reglement_20161213	35296	ST MEDARD SUR ILLE	UA	-88		5	1	5	-88	-88	5	-99	-99	-88	-99	-99
35296_reglement_20161213	35296	ST MEDARD SUR ILLE	UC	-88		5	1	3	-88	-88	-99	-99	7	-88	-99	-99
97608_reglement_20170311	97608	DZAOUDZI	US	-88		2	1	2	-88	-88	-99	-88	16	-88	-99	-99
97608_reglement_20170311	97608	DZAOUDZI	UT	-88		2	1	2	-88	-88	-99	-88	13	-88	-99	-99
97608_reglement_20170311	97608	DZAOUDZI	U3l	-88		2	1	2	-88	-88	-99	0.20	-88	-88	-99	-99
97608_reglement_20170311	97608	DZAOUDZI	U3h	-88		2	1	2	-88	-88	-99	0.20	16	-88	-99	-99
97608_reglement_20170311	97608	DZAOUDZI	U2	-88		2	1	2	-88	-88	-99	0.80	7	0.20	-99	-99
97608_reglement_20170311	97608	DZAOUDZI	U1	-88		2	1	2	-88	-88	-99	0.80	10	0.20	-99	-99
97608_reglement_20170311	97608	DZAOUDZI	U3r	-88		2	1	2	-88	-88	-99	0.20	-88	-88	-99	-99
97608_reglement_20170311	97608	DZAOUDZI	UX	-88		2	1	4	-88	-88	-99	-88	9	-88	-99	-99
72075_reglement_20120910	72075	CHEMIRE LE GAUDIN	Us	-88		3	1	3	-88	-88	4	0.40	-88	-88	-88	0.30
72075_reglement_20120910	72075	CHEMIRE LE GAUDIN	UPa	-88		5	1	3	-88	-88	-88	-99	6.50	0.50	-88	-99
72075_reglement_20120910	72075	CHEMIRE LE GAUDIN	UC	-88		5	1	3	-88	-88	3	1	3.5	-88	-88	-99
72075_reglement_20120910	72075	CHEMIRE LE GAUDIN	UP1	-88		5	1	3	-88	-88	-99	-99	6.50	0.50	-88	-99
63066_reglement_20171124	63066	CELLES SUR DUROLLE	Ug	-88		-99	1	3	-88	2	-99	-99	7	-88	-99	-99
63066_reglement_20171124	63066	CELLES SUR DUROLLE	Uf	-88		8	1	5	-88	2	-99	-99	15	-88	-99	-99
63066_reglement_20171124	63066	CELLES SUR DUROLLE	UD	-88		-88	1	3	-88	2	-99	-99	-88	-99	-99	-99
40125PLU20081222_4_2_Reglement	40125	HEUGAS	UhC1	-88		-88	1	6	-88	-88	-88	0.20	7.5	-88	1 500	-88
40125PLU20081222_4_2_Reglement	40125	HEUGAS	Ue	-99		5	1	3	-88	2	4	0.50	9	-88	1 500	-99
40125PLU20081222_4_2_Reglement	40125	HEUGAS	UhA	-88		5	1	3	-88	2	4	0.50	9	0.10	-88	-88
40125PLU20081222_4_2_Reglement	40125	HEUGAS	UhB	-88		5	1	6	-88	-88	4	0.30	9	0.10	-88	-88
67223_reglement_20160721	67223	INNENHEIM	Ul	-88		1	1	1	-88	-88	4	-99	-99	-99	-99	-99
67223_reglement_20160721	67223	INNENHEIM	Ub	-88		0	1	3	-88	2	4	-99	7	0.40	-99	-99
67223_reglement_20160721	67223	INNENHEIM	Ua	-88		0	1	3	-88	2	4	-99	7	-99	-88	-99
67223_reglement_20160721	67223	INNENHEIM	Ux	-88		5	1	3	-88	2	4	-99	12	0.20	-99	-99
72074_reglement_20110203	72074	CHEMIRE EN CHARNIE	UP	-88		3	1	3	-88	1	4	0.40	-88	-88	-88	1
72074_reglement_20110203	72074	CHEMIRE EN CHARNIE	UC	-88		3	1	3	-88	1	4	1	7	-88	-88	-99
10358_reglement_20161205	10358	ST PARRES LES VAUDES	UL	-88		2	1	2	-88	-88	-99	-99	-99	0.20	-88	-88
10358_reglement_20161205	10358	ST PARRES LES VAUDES	UA	-88		-88	1	2	-88	-88	-99	-99	-88	0.20	-88	-88
10358_reglement_20161205	10358	ST PARRES LES VAUDES	UC	-88		2	1	2	-88	-88	-99	-99	-88	0.20	-88	-88
10358_reglement_20161205	10358	ST PARRES LES VAUDES	UYb	-88		5	1	5	-88	-88	-99	-99	-99	0.10	-88	-88
10358_reglement_20161205	10358	ST PARRES LES VAUDES	UYa	-88		5	1	5	-88	-88	-99	-99	10	0.10	-88	-88
79171_reglement_20170915	79171	MAUZE THOUARSAIS	US	-88		6	1	3	-88	-88	3	-99	-99	-88	-88	-99
79171_reglement_20170915	79171	MAUZE THOUARSAIS	UI	-88		5	1	6	-88	-88	6	-99	15	0,1	-88	-99
79171_reglement_20170915	79171	MAUZE THOUARSAIS	 UC	-88		-88	-88	-88	-88	-88	-88	-88	-88	-88	-88	-88
79171_reglement_20170915	79171	MAUZE THOUARSAIS	UB	-88		-88	1	3	-88	-88	3	-99	9	-88	-88	-99
79171_reglement_20170915	79171	MAUZE THOUARSAIS	UC	-88		-88	1	3	-88	-88	3	-99	6	-88	-88	-99
79171_reglement_20170915	79171	MAUZE THOUARSAIS	UAa	-88		-88	1	3	-88	-88	3	-99	9	-88	-88	-99
78670_Villennes_sur_Seine	78670	VILLENNES-SUR-SEINE	UCb1	-88		15	-88	-88	-88	-88	-88	-88	-88	-88	-88	0,2
78670_Villennes_sur_Seine	78670	VILLENNES-SUR-SEINE	US	-88		6	1	6	-88	1	6	-99	12	-88	-99	0,1
78670_Villennes_sur_Seine	78670	VILLENNES-SUR-SEINE	UDb	-88		6	1	6	-88	1	6	-99	7,5	-88	-99	0,35
78670_Villennes_sur_Seine	78670	VILLENNES-SUR-SEINE	UDa	-88		5	1	1,5	-88	-88	1,5	0,35	7	-88	-99	-99
78670_Villennes_sur_Seine	78670	VILLENNES-SUR-SEINE	UCe	-88		15	-88	-88	-88	-88	8	0,25	7,5	-88	-99	0,2
78670_Villennes_sur_Seine	78670	VILLENNES-SUR-SEINE	UEb	-88		40	1	6	-88	1	6	-99	20	-88	-99	-99
78670_Villennes_sur_Seine	78670	VILLENNES-SUR-SEINE	UEa	-88		5	1	6	-88	1	6	0,5	12	-88	-99	-88
78670_Villennes_sur_Seine	78670	VILLENNES-SUR-SEINE	UCc	-88		5	1	6	-88	1	8	0,4	-88	-88	-99	0,4
78670_Villennes_sur_Seine	78670	VILLENNES-SUR-SEINE	UBa	-88		5	1	2,5	-88	2	4	0,4	-88	-88	-99	0,4
78670_Villennes_sur_Seine	78670	VILLENNES-SUR-SEINE	UBb	-88		5	1	2,5	-88	2	4	0,5	-88	-88	-99	0,6
78670_Villennes_sur_Seine	78670	VILLENNES-SUR-SEINE	UCg	-88		5	1	4	-88	-88	2,5	0,4	-88	-88	-99	0,5
78670_Villennes_sur_Seine	78670	VILLENNES-SUR-SEINE	UCf	-88		5	1	6	-88	1	8	0,4	-88	-88	-99	0,4
78670_Villennes_sur_Seine	78670	VILLENNES-SUR-SEINE	UAa	-88		-88	1	8	-88	1	4	0,5	-88	-88	-99	-99
78670_Villennes_sur_Seine	78670	VILLENNES-SUR-SEINE	UA a	-88		-88	1	2,5	-88	-88	-88	-99	-88	-88	-88	-88
77164_Ferriere_en_Brie	77164	Ferriere en Brie	UR	-88		-88	0	-99	-88	-88	-99	-99	-99	-99	-88	-99
77164_Ferriere_en_Brie	77164	Ferriere en Brie	UB	-88		-88	1	4	-88	1	8	0.40	10	0.10	-99	1
77164_Ferriere_en_Brie	77164	Ferriere en Brie	UAb	-88		-88	1	4	-88	-88	8	-99	-88	-88	-99	1.2
77164_Ferriere_en_Brie	77164	Ferriere en Brie	UAa	-88		-88	1	4	-88	1	8	0.55	12	-88	-99	1
38149_reglement_20170410	38149	DOMARIN	Uba	-88		5	-88	-88	-88	-88	-88	-88	12	-88	-88	-88
38149_reglement_20170410	38149	DOMARIN	Ui	-88		5	1	5	-88	2	5	-99	12	0.10	-99	-99
38149_reglement_20170410	38149	DOMARIN	Ue	-88		5	1	4	-88	1	4	-99	12	-88	-99	-99
38149_reglement_20170410	38149	DOMARIN	Ua	-88		5	1	4	-88	1	4	-99	9	-88	-99	-99
29288_reglement_20160211	29288	TREGARANTEC	Uhb	-88		3	1	3	-88	-88	-99	0.50	9	-88	-99	-99
29288_reglement_20160211	29288	TREGARANTEC	Uha	-88		0	1	3	-88	-88	-99	-99	12	-88	-99	-99
29288_reglement_20160211	29288	TREGARANTEC	UL	-88		3	1	3	-88	-88	-99	-99	9	-88	-99	-99
29288_reglement_20160211	29288	TREGARANTEC	UH	-88		-88	-88	-88	-88	-88	-88	-88	-88	-88	-88	-88
74101_reglement_20170411	74101	DINGY EN VUACHE	UR	-88		-88	-88	-88	-88	-88	-88	-88	9.00	-88	-88	-88
74101_reglement_20170411	74101	DINGY EN VUACHE	UE	-88		-88	1	3	-88	-88	-88	-88	9.00	-88	-88	-88
74101_reglement_20170411	74101	DINGY EN VUACHE	UB	-88		3	1	3	-88	-88	4	0.40	9.00	-88	-88	-88
74101_reglement_20170411	74101	DINGY EN VUACHE	UA	-88		2	1	3	-88	-88	5	-88	9.00	-88	-88	-88
74101_reglement_20170411	74101	DINGY EN VUACHE	UC	-88		5	1	4	-88	-88	4	0.30	6	-88	-88	-88
50382_reglement_20101104	50382	NOUAINVILLE	Ue	-88		-88	0	-99	-88	-88	-99	-99	-88	-88	-99	-99
50382_reglement_20101104	50382	NOUAINVILLE	Ua	-88		5	0	-99	-88	-88	-99	-99	8	-88	-99	-99
33548_reglement_20130701	33548	VILLEGOUGE	UE	-88		4	1	3	-88	-88	-99	-99	10	-88	-99	-99
33548_reglement_20130701	33548	VILLEGOUGE	UB	-88		20	1	3	-88	-88	-99	-99	-88	0.20	-99	-99
33548_reglement_20130701	33548	VILLEGOUGE	UA	-88		-88	1	3	-88	-88	-99	-99	7	-88	-99	-99
33548_reglement_20130701	33548	VILLEGOUGE	UY	-88		-88	0	-99	-88	1	6	0.60	6	-88	-99	-99
29041_reglement_20170718	29041	CORAY	Uhb	-88		0	1	-88	3	-88	-99	-99	6	-88	-88	-99
29041_reglement_20170718	29041	CORAY	Uha	-88		5	1	3	-88	-88	-88	-88	6	-88	-88	-99
29041_reglement_20170718	29041	CORAY	Ui	-88		5	1	3	-88	-88	-99	-99	-99	-88	-99	-99
29041_reglement_20170718	29041	CORAY	UL	-88		3	1	3	-88	-88	4	-99	11	-88	-88	-99
29041_reglement_20170718	29041	CORAY	Ue	-88		5	1	4	-88	-88	-99	-99	-99	-88	-99	-99
29041_reglement_20170718	29041	CORAY	Uhc	-88		5	-88	-88	-88	-88	-88	-88	8.50	-88	-88	-99
32464_reglement_20170411	32464	VILLECOMTAL SUR ARROS	U2	-88		3	1	2	-88	-88	-99	-99	-88	0.20	-99	-88
32464_reglement_20170411	32464	VILLECOMTAL SUR ARROS	U1	-88		1	1	2	-88	-88	-99	-99	-88	0.20	-99	-88
32464_reglement_20170411	32464	VILLECOMTAL SUR ARROS	UX	-88		5	1	5	-88	-88	-99	0.60	20	0.20	-99	-88
32464_reglement_20170411	32464	VILLECOMTAL SUR ARROS	UAC	-88		2	1	4	-88	-88	-99	-99	7	-99	-99	-99
67353_reglement_20151106	67353	OBERSTEINBACH	Uba	-88		0.5	-88	-88	-88	-88	-88	-88	7	-88	-88	-88
67353_reglement_20151106	67353	OBERSTEINBACH	Ua	-88		0.5	1	0.5	-88	-88	-99	-99	7	-99	-99	-99
06004_reglement_20170929	6004	ANTIBES	UCb1	-88		-88	1	5	-88	2	-88	0,35	18	0,6	-88	-88
06004_reglement_20170929	6004	ANTIBES	UCb2	-88		-88	1	5	-88	-88	-88	0,35	15	0,6	-88	-88
06004_reglement_20170929	6004	ANTIBES	UCb3	-88		-88	1	5	-88	-88	-88	0,35	12	0,6	-88	-88
06004_reglement_20170929	6004	ANTIBES	UM	-88		2	-88	-88	-88	-88	-88	-88	-88	-88	-88	-88
06004_reglement_20170929	6004	ANTIBES	UDh2	-88		-88	1	5	-88	1	-88	0.15	4.5	0.80	-88	-88
06004_reglement_20170929	6004	ANTIBES	UDh1	-88		-88	1	5	-88	1	-88	0.15	4.5	0.80	-88	-88
06004_reglement_20170929	6004	ANTIBES	UEC3	-88		-88	-88	-88	-88	-88	-88	-88	12	-88	-88	-88
06004_reglement_20170929	6004	ANTIBES	UEc1	-88		2	1	4	-88	-88	10	0.25	-88	0.40	-88	-88
06004_reglement_20170929	6004	ANTIBES	UL	-88		4	1	5	-88	1	-99	-99	0.20	-88	-88	-88
06004_reglement_20170929	6004	ANTIBES	UEc2	-88		2	1	4	-88	-88	10	0.45	-88	0.30	-88	-88
06004_reglement_20170929	6004	ANTIBES	UF	-88		2	1	3	-88	-88	-99	-99	-99	-88	-88	-88
06004_reglement_20170929	6004	ANTIBES	UA	-88		6	-88	-88	-88	-88	-88	-99	-88	-99	-88	-88
06004_reglement_20170929	6004	ANTIBES	UDb	-88		4	1	4	-88	2	3	0,35	9	0.60	-88	-88
06004_reglement_20170929	6004	ANTIBES	UEc3	-88		2	1	4	-88	-88	10	0.30	-88	0.40	-88	-88
06004_reglement_20170929	6004	ANTIBES	UDa	-88		4	1	4	-88	2	3	0,35	9	0.60	-88	-88
06004_reglement_20170929	6004	ANTIBES	UC	-88		3	-88	-88	-88	-88	-88	-88	-88	-88	-88	-88
06004_reglement_20170929	6004	ANTIBES	UEC2	-88		-88	-88	-88	-88	-88	-88	-88	15	-88	-88	-88
06004_reglement_20170929	6004	ANTIBES	UDd	-88		4	1	5	-88	1	3	0.15	7	0.70	-88	-88
06004_reglement_20170929	6004	ANTIBES	UBe	-88		-88	1	4	-88	-88	5	-99	11.50	0,8	-88	-88
06004_reglement_20170929	6004	ANTIBES	UEC1	-88		-88	-88	-88	-88	-88	-88	-88	15	-88	-88	-88
06004_reglement_20170929	6004	ANTIBES	UEb	-88		-88	-88	-88	-88	-88	-99	-99	18	-88	-88	-88
06004_reglement_20170929	6004	ANTIBES	UDc	-88		4	1	4	-88	2	3	0.25	7	0.70	-88	-88
06004_reglement_20170929	6004	ANTIBES	UBf	-88		-88	1	4	-88	-88	5	-99	-88	0,8	-88	-88
06004_reglement_20170929	6004	ANTIBES	UEa2	-88		3	1	5	-88	-88	10	0.25	2.40	-88	-88	-88
06004_reglement_20170929	6004	ANTIBES	UDf	-88		4	1	5	-88	1	3	0.15	7	0.70	-88	-88
06004_reglement_20170929	6004	ANTIBES	UEa1	-88		3	1	5	-88	-88	10	0.30	-88	-88	-88	-88
06004_reglement_20170929	6004	ANTIBES	UDe	-88		4	1	5	-88	1	3	0.15	7	0.70	-88	-88
06004_reglement_20170929	6004	ANTIBES	UZa	-88		5	1	5	-88	2	-88	0.50	12	0.15	-88	-88
06004_reglement_20170929	6004	ANTIBES	UBa	-88		2,5	1	4	-88	-88	5	-99	21,5	0,8	-88	-88
06004_reglement_20170929	6004	ANTIBES	UZb	-88		10	1	5	-88	2	-88	0.50	12	0.25	-88	-88
06004_reglement_20170929	6004	ANTIBES	UDg	-88		4	1	5	-88	1	3	0.15	6	0.80	-88	-88
06004_reglement_20170929	6004	ANTIBES	UBb	-88		2,5	1	4	-88	-88	5	-99	18	0,8	-88	-88
06004_reglement_20170929	6004	ANTIBES	UZc	-88		10	1	5	-88	2	-88	0.35	8	0.40	-88	-88
06004_reglement_20170929	6004	ANTIBES	USb	-88		5	1	5	-88	-88	-99	-99	5	-88	-88	-88
06004_reglement_20170929	6004	ANTIBES	UBc	-88		-88	1	4	-88	-88	5	-99	16	0,8	-88	-88
06004_reglement_20170929	6004	ANTIBES	UZd	-88		5	1	5	-88	2	-88	0.50	20	0.25	-88	-88
06004_reglement_20170929	6004	ANTIBES	UBd	-88		-88	1	4	-88	-88	5	-99	16	0,8	-88	-88
06004_reglement_20170929	6004	ANTIBES	UCa4	-88		-88	1	5	-88	2	-88	0,15	9	0,6	-88	-88
06004_reglement_20170929	6004	ANTIBES	USa	-88		5	1	5	-88	-88	-99	-99	9	-88	-88	-88
06004_reglement_20170929	6004	ANTIBES	UCa3	-88		-88	1	4	-88	-88	4	0,3	13,5	0,3	-88	-88
06004_reglement_20170929	6004	ANTIBES	UCb6	-88		-88	1	5	-88	2	-88	0,36	15	0,6	-88	-88
06004_reglement_20170929	6004	ANTIBES	UCa2	-88		-88	1	4	-88	-88	4	0,3	18	0,3	-88	-88
06004_reglement_20170929	6004	ANTIBES	UCb5	-88		-88	1	5	-88	2	-88	0,2	9	0,6	-88	-88
06004_reglement_20170929	6004	ANTIBES	UCb4	-88		-88	1	5	-88	2	-88	0,2	12	0,6	-88	-88
06004_reglement_20170929	6004	ANTIBES	UCa1	-88		-88	1	5	-88	-88	-88	-99	18	0,15	-88	-88
01028_reglement_20140310	1028	BANEINS	Ub	-88		5	1	3	-88	2	4	-88	9	-88	-99	0.25
01028_reglement_20140310	1028	BANEINS	Ua	-88		5	1	3	-88	2	4	-88	10	-88	-99	-99
63126_reglement_20150128	63126	LE CREST	Us	-88		5	1	3	-88	2	-99	-88	6	-88	-99	-99
63126_reglement_20150128	63126	LE CREST	Ur	-88		5	1	3	-88	2	-99	-88	6	-88	-99	-99
63126_reglement_20150128	63126	LE CREST	Uj	-88		2	1	2	-88	2	-99	-88	2.5	-88	-88	-99
63126_reglement_20150128	63126	LE CREST	Ug	-88		5	1	2	-88	2	-99	-88	6	-88	-88	-99
63126_reglement_20150128	63126	LE CREST	Ue	-88		5	1	5	-88	2	-99	-88	10	-88	-88	-99
63126_reglement_20150128	63126	LE CREST	Ud	-88		3	1	2	-88	-88	-99	-99	9	-88	-99	-99
68257_reglement_20110222	68257	PFETTERHOUSE	UE	-88		4	1	4	-88	2	4	0.70	12	0.10	-88	-99
68257_reglement_20110222	68257	PFETTERHOUSE	UA	-88		4	1	4	-88	2	4	-99	3	-99	-88	0.7
68257_reglement_20110222	68257	PFETTERHOUSE	UBa	-88		4	1	3	-88	2	4	-99	-88	0.05	-88	0.50
50108_reglement_20150115	50108	CEAUX	U	-88		3	1	2	-88	2	-99	-99	9	-88	-99	-88
40167PLU20110328_4_0_Reglement	40167	LUXEY	Ul	-88		-88	1	4	-88	-88	3	-99	-99	0.10	-99	-99
40167PLU20110328_4_0_Reglement	40167	LUXEY	Ua	-88		5	1	4	-88	-88	4	-99	7	-88	-99	-99
01354_reglement_20160623	1354	ST GENIS POUILLY	U4	-88		5	1	3	-88	2	-99	-99	9	0.10	-99	0.25
01354_reglement_20160623	1354	ST GENIS POUILLY	U3	-88		5	1	3	-88	2	-99	0.25	10	0.10	-99	0.30
01354_reglement_20160623	1354	ST GENIS POUILLY	U2	-88		5	1	3	-88	2	-99	0.30	12.50	0.10	-99	0.40
01354_reglement_20160623	1354	ST GENIS POUILLY	Uf	-88		-88	1	3	-88	2	-99	-99	-99	0.10	-99	-99
01354_reglement_20160623	1354	ST GENIS POUILLY	U1	-88		5	1	3	-88	2	-99	0.40	18	0.10	-99	-99
01354_reglement_20160623	1354	ST GENIS POUILLY	Uecn	-88		-88	-88	-88	-88	-88	-88	-99	-99	-88	-88	-99
01354_reglement_20160623	1354	ST GENIS POUILLY	Uc1	-88		-88	-88	-88	-88	-88	-88	-99	21	-88	-88	-99
01354_reglement_20160623	1354	ST GENIS POUILLY	U6	-88		5	1	3	-88	2	-99	-99	10	0.10	-99	0.35
01354_reglement_20160623	1354	ST GENIS POUILLY	U5	-88		3	1	3	-88	2	-99	0.30	10	0.10	-99	0.25
72046_reglement_20140408	72046	LE BREIL SUR MERIZE	UA	-88		5	1	5	-88	-88	5	0.60	10	0.10	-88	-99
72046_reglement_20140408	72046	LE BREIL SUR MERIZE	UPa	-88		3	1	3	-88	1	4	-88	4	-88	1200	0.60
72046_reglement_20140408	72046	LE BREIL SUR MERIZE	UC	-88		0	1	3	-88	1	4	1	-88	-88	-88	-99
54146_reglement_19831006	54146	CREZILLES	UB	-88		0	1	3	-88	1	-88	-99	9	-88	-99	-88
54146_reglement_19831006	54146	CREZILLES	UA	-88		0	1	3	-88	-88	-88	-99	7	-99	-99	-88
31163_reglement_20101210	31163	DREMIL LAFAGE	UE	-88		10	1	4	-88	2	4	0.60	7	0.20	-99	0.50
31163_reglement_20101210	31163	DREMIL LAFAGE	UB	-88		3	1	3	-88	2	-88	-88	7	-88	-88	-88
31163_reglement_20101210	31163	DREMIL LAFAGE	UA	-88		5	1	3	-88	2	-88	-88	-88	0.1	-88	-88
31163_reglement_20101210	31163	DREMIL LAFAGE	UD	-88		3	1	3	-88	2	4	0.30	7	0.1	-88	0.3
31163_reglement_20101210	31163	DREMIL LAFAGE	UC	-88		3	1	3	-88	2	4	0.35	7	0.1	-88	0.3
74253_reglement_20170727	74253	ST SIXT	UE	-88		-88	1	4	-88	2	-88	-99	-99	-99	-88	-88
74253_reglement_20170727	74253	ST SIXT	UH1c	-88		5	1	4	-88	2	-88	0.25	9	0.60	-88	-88
74253_reglement_20170727	74253	ST SIXT	UHc	-88		3	1	3	-88	-88	-88	0.50	12.5	0.20	-88	-88
74253_reglement_20170727	74253	ST SIXT	UH2	-88		5	1	4	-88	2	-88	0.25	9	0.60	-88	-88
84070_reglement_20171103	84070	MALEMORT DU COMTAT	UT	-88		4	1	4	-88	-88	-99	0.10	9	-88	-99	-88
84070_reglement_20171103	84070	MALEMORT DU COMTAT	UPm	-88		10	1	4	-88	-88	-99	-99	7	-88	-99	-88
84070_reglement_20171103	84070	MALEMORT DU COMTAT	UE	-88		10	1	5	-88	-88	-99	0.40	9	-88	-99	-88
84070_reglement_20171103	84070	MALEMORT DU COMTAT	UB	-88		-88	1	4	-88	-88	4	0.60	9	-88	-99	-88
84070_reglement_20171103	84070	MALEMORT DU COMTAT	UA	-88		-88	1	4	-88	-88	4	-99	9	-88	-99	-88
84070_reglement_20171103	84070	MALEMORT DU COMTAT	UC	-88		4	1	4	-88	-88	4	0.40	9	0.40	-99	-88
84070_reglement_20171103	84070	MALEMORT DU COMTAT	UPstep	-88		4	-88	-88	-88	-88	-88	-88	-88	-88	-88	-88
40199POS19901204_3_0_Reglement	40199	MOUSCARDES	UI	-88		5	1	6	-88	2	6	-88	-88	-88	-88	-88
40199POS19901204_3_0_Reglement	40199	MOUSCARDES	UC	-88		3	1	3	-88	2	4	-88	-88	-88	1000	-88
42253_reglement_20170315	42253	ST LEGER SUR ROANNE	Uae	-88		-88	0	-99	-88	-88	-99	-99	20	-88	-99	-99
42253_reglement_20170315	42253	ST LEGER SUR ROANNE	UE	-88		5	1	5	-88	1	5	-99	15	-88	-99	-99
42253_reglement_20170315	42253	ST LEGER SUR ROANNE	UB	-88		5	1	3	-88	1	-99	0.7	10	-88	-99	-99
42253_reglement_20170315	42253	ST LEGER SUR ROANNE	UA	-88		5	1	3	-88	1	-99	-99	15	-88	-99	-99
42253_reglement_20170315	42253	ST LEGER SUR ROANNE	UD	-88		-88	0	-99	-88	-88	-99	-99	15	-88	-99	-99
42253_reglement_20170315	42253	ST LEGER SUR ROANNE	UC	-88		5	1	3	-88	1	-99	0.7	10	-88	-99	-99
41018_reglement_20160331	41018	BLOIS	UEv	-88		-88	0	-99	-88	-88	-99	0.10	12.5	0.15	-99	-99
41018_reglement_20160331	41018	BLOIS	UG	-88		6	1	6	6	-88	2.50	0.10	-88	-88	-88	-88
